Problem,time,z3 Result
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0152.smt2,0.010637,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0153.smt2,0.00377,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0154.smt2,0.012721,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0155.smt2,0.008951,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0156.smt2,0.003974,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0157.smt2,0.004018,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0158.smt2,0.004409,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0159.smt2,0.017483,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0160.smt2,0.011311,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0161.smt2,0.011415,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0162.smt2,0.004175,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0163.smt2,0.007053,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0164.smt2,0.004008,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0165.smt2,0.012229,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0166.smt2,0.004301,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0167.smt2,0.003686,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0168.smt2,0.01162,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0169.smt2,0.011745,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0170.smt2,0.00504,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0171.smt2,0.012083,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0172.smt2,0.005998,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0173.smt2,0.004165,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0174.smt2,0.009843,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0175.smt2,0.006968,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0176.smt2,0.012915,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0177.smt2,0.013288,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0178.smt2,0.013788,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0179.smt2,0.003994,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0180.smt2,0.014571,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0181.smt2,0.006292,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0182.smt2,0.010647,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0183.smt2,0.011206,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0184.smt2,0.005116,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0185.smt2,0.018627,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0186.smt2,0.004667,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0187.smt2,0.004233,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0188.smt2,0.008064,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0189.smt2,0.010556,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0190.smt2,0.01472,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0191.smt2,0.004259,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0192.smt2,0.007391,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0193.smt2,0.005006,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0194.smt2,0.004828,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0195.smt2,0.014209,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0196.smt2,0.005011,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0197.smt2,0.014994,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0198.smt2,0.004603,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0199.smt2,0.007039,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0201.smt2,0.003897,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0202.smt2,0.013864,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0203.smt2,0.006079,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0204.smt2,0.003692,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0205.smt2,0.005582,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0206.smt2,0.023284,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0207.smt2,0.004841,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0208.smt2,0.003793,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0209.smt2,0.010699,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0210.smt2,0.004892,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0211.smt2,0.004113,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0212.smt2,0.005436,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0213.smt2,0.008228,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0214.smt2,0.007044,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0215.smt2,0.012085,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0216.smt2,0.003987,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0217.smt2,0.004153,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0218.smt2,0.009932,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0219.smt2,0.011529,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0220.smt2,0.014985,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0221.smt2,0.004027,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0222.smt2,0.006774,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0223.smt2,0.004644,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0224.smt2,0.012679,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0225.smt2,0.008517,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0226.smt2,0.012033,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0227.smt2,0.003792,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0228.smt2,0.003859,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0229.smt2,0.009558,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0230.smt2,0.011865,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0231.smt2,0.012667,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0232.smt2,0.004163,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0233.smt2,0.004979,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0234.smt2,0.005534,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0235.smt2,0.011142,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0236.smt2,0.026994,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0237.smt2,0.004577,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0238.smt2,0.008587,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0239.smt2,0.003804,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0240.smt2,0.003765,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0241.smt2,0.013734,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0242.smt2,0.010841,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0243.smt2,0.00583,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0244.smt2,0.004637,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0245.smt2,0.004713,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0246.smt2,0.004091,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0247.smt2,0.004725,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0248.smt2,0.012383,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0249.smt2,0.008918,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0250.smt2,0.003938,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0251.smt2,0.013638,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0252.smt2,0.011338,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0253.smt2,0.007639,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0254.smt2,0.004245,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0255.smt2,0.009222,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0256.smt2,0.007496,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0257.smt2,0.018912,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0258.smt2,0.010855,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0259.smt2,0.008027,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0260.smt2,0.00446,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0261.smt2,0.006703,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0262.smt2,0.009493,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0263.smt2,0.011028,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0264.smt2,0.004528,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0265.smt2,0.004793,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0266.smt2,0.0049,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0267.smt2,0.010911,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0268.smt2,0.008136,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0269.smt2,0.006701,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0270.smt2,0.004276,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0271.smt2,0.004012,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0272.smt2,0.004067,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0273.smt2,0.004289,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0274.smt2,0.004525,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0275.smt2,0.008011,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0276.smt2,0.004476,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0277.smt2,0.014355,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0278.smt2,0.010668,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0279.smt2,0.004211,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0280.smt2,0.003962,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0281.smt2,0.004512,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0282.smt2,0.006916,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0283.smt2,0.003813,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0284.smt2,0.005104,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0285.smt2,0.004693,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0286.smt2,0.01379,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0287.smt2,0.005147,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0288.smt2,0.013642,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0289.smt2,0.005847,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0290.smt2,0.005396,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0291.smt2,0.010687,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0292.smt2,0.009042,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0293.smt2,0.006364,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0294.smt2,0.035705,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0295.smt2,0.00947,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0296.smt2,0.003908,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0297.smt2,0.010745,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0298.smt2,0.004744,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0299.smt2,0.004374,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0300.smt2,0.009933,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0301.smt2,0.007312,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0302.smt2,0.004107,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0303.smt2,0.005551,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0304.smt2,0.004841,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0305.smt2,0.005073,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0306.smt2,0.010937,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0307.smt2,0.00748,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0308.smt2,0.004699,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0309.smt2,0.01949,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0310.smt2,0.004576,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0311.smt2,0.009879,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0312.smt2,0.006817,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0313.smt2,0.02074,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0314.smt2,0.006386,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0315.smt2,0.009933,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0316.smt2,0.00672,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0317.smt2,0.005443,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0318.smt2,0.02106,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0319.smt2,0.003779,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0320.smt2,0.014659,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0321.smt2,0.005085,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0322.smt2,0.007961,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0323.smt2,0.004797,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0324.smt2,0.006297,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0325.smt2,0.004594,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0326.smt2,0.00476,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0327.smt2,0.004135,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0328.smt2,0.007453,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0329.smt2,0.004253,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0330.smt2,0.011103,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0331.smt2,0.003947,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0332.smt2,0.005073,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0333.smt2,0.010268,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0334.smt2,0.006406,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0335.smt2,0.0043,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0336.smt2,0.012608,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0337.smt2,0.012431,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0338.smt2,0.010959,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0339.smt2,0.008367,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0340.smt2,0.014477,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0341.smt2,0.011062,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0342.smt2,0.009071,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0343.smt2,0.004695,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0344.smt2,0.004181,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0345.smt2,0.01541,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0346.smt2,0.004365,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0347.smt2,0.014043,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0348.smt2,0.010106,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0349.smt2,0.005007,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0350.smt2,0.004856,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0351.smt2,0.013886,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0352.smt2,0.005485,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0353.smt2,0.004283,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0354.smt2,0.026966,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0355.smt2,0.005199,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0356.smt2,0.015759,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0357.smt2,0.02607,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0358.smt2,0.009451,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0359.smt2,0.019023,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0360.smt2,0.010366,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0361.smt2,0.00988,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0362.smt2,0.008198,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0363.smt2,0.014502,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0364.smt2,0.006769,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0365.smt2,0.005018,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0366.smt2,0.012143,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0367.smt2,0.006566,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0368.smt2,0.027342,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0369.smt2,0.004725,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0370.smt2,0.010904,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0371.smt2,0.01421,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0372.smt2,0.005147,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0373.smt2,0.011083,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0374.smt2,0.015091,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0375.smt2,0.014588,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0376.smt2,0.01237,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0377.smt2,0.021733,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0378.smt2,0.008358,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0379.smt2,0.005852,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0380.smt2,0.011886,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0381.smt2,0.005489,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0382.smt2,0.009855,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0383.smt2,0.008808,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0384.smt2,0.011437,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0385.smt2,0.012068,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0386.smt2,0.008971,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0387.smt2,0.005462,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0388.smt2,0.010554,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0389.smt2,0.105875,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0390.smt2,0.009666,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0391.smt2,0.016015,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0392.smt2,0.009944,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0393.smt2,0.007078,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0394.smt2,0.014292,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0395.smt2,0.004284,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0396.smt2,0.004457,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0397.smt2,0.010851,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0398.smt2,0.003906,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0399.smt2,0.004406,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0400.smt2,0.004717,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0401.smt2,0.007415,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0403.smt2,0.004943,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0406.smt2,0.00435,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0407.smt2,0.009829,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0408.smt2,0.004218,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0409.smt2,0.011856,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0410.smt2,0.009385,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0411.smt2,0.005775,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0412.smt2,0.008204,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0413.smt2,0.013177,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0414.smt2,0.010591,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0415.smt2,0.003989,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0416.smt2,0.004779,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0417.smt2,0.005337,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0418.smt2,0.008497,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0419.smt2,0.015332,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0420.smt2,0.011028,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0421.smt2,0.005542,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0422.smt2,0.005299,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0423.smt2,0.00412,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0424.smt2,0.004316,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0425.smt2,0.009563,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0426.smt2,0.004012,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0427.smt2,0.013845,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0428.smt2,0.010746,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0429.smt2,0.045302,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0430.smt2,0.00644,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0431.smt2,0.007569,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0432.smt2,0.048157,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0433.smt2,0.00942,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0434.smt2,0.005052,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0435.smt2,0.015781,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0436.smt2,0.004466,sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0437.smt2,0.01066,unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0438.smt2,0.012529,sat
