Problem,nVars,maxVars,nAPIs,time,iaTime,testingTime,usCoreTime,parsingTime,decompositionTime,miniSATTime,miniSATVars,miniSATClauses,miniSATCalls,raSATClauses,decomposedLearnedClauses,UNSATLearnedClauses,unknownLearnedClauses,result,raSATResult,EQ,NEQ
zankl/matrix-5-all-18.smt2,107,90,184,501.841,433.412,0.481927,0.0,0.010998,65.3541,0.001,441.0,250.0,76.0,300.0,300.0,0.0,0.0,unknown,Timeout,0,0
zankl/matrix-5-all-19.smt2,126,100,421,500.321,496.076,0.7269,0.116977,0.695875,0.40894,0.065992,977.0,17176.0,1285.0,17302.0,970.0,16332.0,0.0,unknown,Timeout,0,0
zankl/matrix-5-all-20.smt2,107,70,493,500.107,490.036,1.00285,0.264949,1.18281,0.730889,0.125985,1198.0,28679.0,1751.0,28831.0,1234.0,27597.0,0.0,unknown,Timeout,0,0
zankl/matrix-5-all-21.smt2,66,65,114,515.193,435.168,0.265959,0.0,0.003,41.3367,0.001,232.0,52.0,27.0,104.0,104.0,0.0,0.0,unknown,Timeout,0,0
zankl/matrix-5-all-23.smt2,137,42,184,0.087987,0.050992,0.0,0.0,0.0,0.0,0.0,642.0,0.0,4.0,2.0,0.0,2.0,0.0,unknown,unsat,0,0
zankl/matrix-5-all-25.smt2,107,15,184,500.009,222.979,24.0203,0.223977,20.108,0.540911,6.79501,1803.0,57117.0,53872.0,57259.0,3144.0,26894.0,27221.0,unknown,Timeout,0,0
zankl/matrix-5-all-27.smt2,137,47,261,0.155976,0.079987,0.0,0.001,0.0,0.0,0.0,796.0,0.0,4.0,4.0,0.0,4.0,0.0,unknown,unsat,0,0
zankl/matrix-5-all-3.smt2,156,100,348,501.476,495.367,1.22381,0.0,0.070993,0.709885,0.007,852.0,586.0,175.0,696.0,696.0,0.0,0.0,unknown,Timeout,0,0
zankl/matrix-5-all-4.smt2,182,47,442,501.007,476.373,8.10377,0.0,0.404942,10.1315,0.012998,1382.0,1268.0,380.0,1542.0,1542.0,0.0,0.0,unknown,Timeout,0,0
zankl/matrix-5-all-5.smt2,173,57,360,110.016,80.8227,24.7322,0.0,0.273952,2.84857,0.007999,1337.0,1304.0,403.0,1608.0,1608.0,0.0,0.0,unknown,sat,0,0
zankl/matrix-5-all-6.smt2,258,21,541,500.022,320.382,2.35862,1.26881,51.9112,0.179967,3.47249,2689.0,154620.0,19054.0,154992.0,3897.0,151070.0,25.0,unknown,Timeout,0,0
zankl/matrix-5-all-7.smt2,267,141,384,502.269,489.183,7.61585,0.0,0.024992,2.34265,0.0,725.0,94.0,38.0,148.0,148.0,0.0,0.0,unknown,Timeout,0,0
zankl/matrix-5-all-8.smt2,162,76,245,500.861,394.43,104.663,0.0,0.217955,5.3112,0.014999,1259.0,1583.0,456.0,1733.0,1704.0,0.0,29.0,unknown,Timeout,0,0
zankl/matrix-5-all-9.smt2,278,45,481,500.022,160.118,361.464,0.005999,2.45662,3.87039,0.059992,2465.0,3405.0,1111.0,3775.0,3518.0,243.0,14.0,unknown,Timeout,0,0
Problem,nVars,maxVars,nAPIs,time,iaTime,testingTime,usCoreTime,parsingTime,decompositionTime,miniSATTime,miniSATVars,miniSATClauses,miniSATCalls,raSATClauses,decomposedLearnedClauses,UNSATLearnedClauses,unknownLearnedClauses,result,62,EQ,NEQ
